"TOA5","CS110","CR1000","93710","CR1000.Std.32.04","CPU:CS110_1675_5Hz.cr1","27422","Tab"
"TIMESTAMP","RECORD","E_field","status","leakage_cur","panel_temp","battery_volt","internal_RH"
"TS","RN","volts/m","","nA","DegC","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-06-29 09:46:55.8",1055,-0.45,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:56",1056,0.1582041,1,0.01,21.42,11.99,41.51
"2023-06-29 09:46:56.2",1057,-0.1458953,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:56.4",1058,0.1582083,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:56.6",1059,-0.45,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:56.8",1060,0.4623141,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:57",1061,0.1582083,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:57.2",1062,0.1582083,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:57.4",1063,-0.1458953,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:57.6",1064,0.1582083,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:57.8",1065,-0.1458953,1,0.012,21.42,11.98,41.51
"2023-06-29 09:46:58",1066,0.1582083,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:58.2",1067,0.1582083,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:58.4",1068,-0.1458953,1,0.011,21.45,11.98,41.51
"2023-06-29 09:46:58.6",1069,-0.1458953,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:58.8",1070,0.1582083,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:59",1071,0.4623141,1,0.011,21.45,11.98,41.51
