17/11/2022 13:27:24.759779
Waveform Generator Sample Rate,1000Hz
Keithley Sample Rate,1000Hz
Search Coil Sample Rate,1000Hz
Waveform Generator,Keithley,Search Coil
0.180,0.027,0.902
0.435,0.066,1.074
0.661,0.095,1.176
0.839,0.117,0.082
0.575,0.065,-0.093
0.339,0.025,-0.451
0.063,-0.014,0.120
0.082,-0.004,0.167
0.113,0.005,0.097
0.107,0.002,-0.704
-0.176,-0.045,-0.874
-0.420,-0.082,-1.106
-0.660,-0.113,-1.235
-0.857,-0.138,-0.192
-0.621,-0.091,-0.050
-0.416,-0.056,0.273
-0.172,-0.022,-0.242
-0.193,-0.031,-0.198
-0.191,-0.034,-0.119
-0.163,-0.028,0.716
0.146,0.023,0.906
0.415,0.063,1.146
0.673,0.098,1.277
0.883,0.125,0.229
0.655,0.078,0.086
0.453,0.043,-0.299
0.190,0.005,0.239
0.205,0.014,0.225
0.213,0.018,0.129
0.183,0.012,-0.715
-0.130,-0.040,-0.950
-0.417,-0.083,-1.209
-0.694,-0.120,-1.316
-0.907,-0.146,-0.260
-0.678,-0.100,-0.122
-0.478,-0.066,0.229
-0.227,-0.030,-0.239
-0.227,-0.036,-0.167
-0.203,-0.035,-0.095
-0.162,-0.027,0.759
0.162,0.026,0.953
0.442,0.068,1.135
0.686,0.099,1.256
0.884,0.124,0.221
0.652,0.077,0.072
0.448,0.042,-0.303
0.185,0.004,0.241
0.204,0.014,0.234
0.215,0.018,0.153
0.193,0.013,-0.691
-0.116,-0.038,-0.890
-0.387,-0.078,-1.150
-0.653,-0.113,-1.262
-0.861,-0.139,-0.201
-0.628,-0.092,-0.105
-0.440,-0.061,0.211
-0.210,-0.028,-0.293
-0.235,-0.038,-0.247
-0.237,-0.041,-0.140
-0.199,-0.033,0.740
0.131,0.022,0.935
0.415,0.064,1.137
0.670,0.098,1.260
0.875,0.123,0.223
0.647,0.077,0.114
0.458,0.044,-0.263
0.206,0.008,0.244
0.218,0.016,0.223
0.219,0.019,0.147
0.194,0.013,-0.721
-0.125,-0.039,-0.872
-0.386,-0.078,-1.118
-0.641,-0.111,-1.240
-0.847,-0.137,-0.150
-0.601,-0.088,-0.031
-0.396,-0.054,0.289
-0.153,-0.019,-0.211
-0.170,-0.028,-0.213
-0.182,-0.033,-0.158
-0.170,-0.030,0.670
0.125,0.020,0.843
0.380,0.058,1.056
0.618,0.089,1.141
0.800,0.112,0.079
0.549,0.061,0.010
0.359,0.029,-0.348
0.112,-0.005,0.178
0.134,0.004,0.171
0.147,0.009,0.097
0.130,0.005,-0.701
-0.159,-0.043,-0.885
-0.413,-0.081,-1.168
-0.676,-0.117,-1.286
-0.886,-0.143,-0.231
-0.654,-0.096,-0.091
-0.452,-0.062,0.256
-0.201,-0.026,-0.237
-0.210,-0.033,-0.154
-0.188,-0.033,-0.066
-0.141,-0.024,0.786
0.185,0.029,0.957
0.457,0.070,1.179
0.712,0.103,1.239
0.895,0.125,0.173
0.643,0.075,0.015
0.421,0.038,-0.322
0.161,0.001,0.241
0.188,0.012,0.208
0.196,0.016,0.130
0.172,0.011,-0.694
-0.130,-0.040,-0.886
-0.394,-0.079,-1.159
-0.661,-0.114,-1.256
-0.865,-0.140,-0.209
-0.633,-0.093,-0.102
-0.442,-0.061,0.207
-0.212,-0.029,-0.280
-0.232,-0.037,-0.180
-0.211,-0.036,-0.092
-0.166,-0.027,0.797
0.173,0.028,0.969
0.454,0.070,1.173
0.708,0.103,1.248
0.896,0.126,0.205
0.654,0.077,0.053
0.442,0.041,-0.314
0.177,0.003,0.242
0.199,0.013,0.209
0.202,0.017,0.124
0.174,0.011,-0.718
-0.137,-0.041,-0.920
-0.411,-0.082,-1.213
-0.691,-0.119,-1.317
-0.906,-0.146,-0.282
-0.685,-0.101,-0.165
-0.498,-0.069,0.174
-0.259,-0.035,-0.315
-0.274,-0.043,-0.254
-0.265,-0.044,-0.144
-0.218,-0.035,0.786
0.135,0.023,0.961
0.427,0.066,1.179
0.693,0.101,1.238
0.883,0.124,0.170
0.633,0.073,0.021
0.416,0.037,-0.302
0.165,0.002,0.300
0.212,0.016,0.250
0.227,0.021,0.138
0.195,0.014,-0.749
-0.134,-0.041,-0.892
-0.399,-0.080,-1.133
-0.656,-0.113,-1.206
-0.845,-0.136,-0.163
-0.604,-0.088,-0.071
-0.413,-0.056,0.234
-0.183,-0.024,-0.253
-0.204,-0.033,-0.206
-0.202,-0.035,-0.119
-0.170,-0.029,0.695
0.134,0.021,0.841
0.384,0.058,1.068
0.626,0.090,1.138
0.804,0.112,0.099
0.558,0.063,-0.048
0.343,0.027,-0.380
0.091,-0.008,0.181
0.121,0.002,0.169
0.139,0.008,0.087
0.120,0.003,-0.732
-0.177,-0.046,-0.885
-0.424,-0.083,-1.148
-0.677,-0.116,-1.246
-0.872,-0.141,-0.258
-0.654,-0.096,-0.088
-0.451,-0.062,0.229
-0.211,-0.028,-0.251
-0.221,-0.035,-0.206
-0.214,-0.037,-0.132
-0.181,-0.030,0.719
0.136,0.022,0.885
0.401,0.062,1.137
0.661,0.096,1.236
0.861,0.121,0.218
0.636,0.075,0.078
0.439,0.041,-0.285
0.186,0.005,0.256
0.209,0.015,0.219
0.213,0.018,0.125
0.181,0.012,-0.715
-0.132,-0.040,-0.911
-0.404,-0.081,-1.197
-0.681,-0.118,-1.254
-0.877,-0.141,-0.202
-0.638,-0.094,-0.120
-0.452,-0.063,0.196
-0.223,-0.030,-0.321
-0.253,-0.041,-0.265
-0.255,-0.043,-0.163
-0.220,-0.036,0.778
0.131,0.022,0.941
0.417,0.065,1.138
0.672,0.098,1.202
0.857,0.120,0.167
0.616,0.071,0.106
0.435,0.041,-0.247
0.196,0.007,0.291
0.228,0.018,0.225
0.228,0.020,0.103
0.184,0.012,-0.739
-0.138,-0.042,-0.890
-0.401,-0.080,-1.164
-0.667,-0.115,-1.260
-0.870,-0.140,-0.265
-0.656,-0.096,-0.161
-0.479,-0.067,0.148
-0.256,-0.035,-0.320
-0.274,-0.043,-0.240
-0.259,-0.043,-0.151
-0.218,-0.035,0.704
0.107,0.018,0.876
0.378,0.058,1.141
0.648,0.095,1.234
0.853,0.120,0.234
0.636,0.075,0.075
0.438,0.041,-0.296
0.181,0.004,0.241
0.201,0.013,0.181
0.194,0.015,0.092
0.158,0.008,-0.742
-0.156,-0.044,-0.907
-0.419,-0.083,-1.188
-0.687,-0.118,-1.240
-0.876,-0.141,-0.218
-0.644,-0.094,-0.113
-0.453,-0.062,0.196
-0.223,-0.030,-0.303
-0.247,-0.040,-0.248
-0.245,-0.042,-0.150
-0.208,-0.034,0.751
0.129,0.022,0.954
0.421,0.066,1.201
0.697,0.102,1.251
0.889,0.126,0.196
0.646,0.076,0.081
0.447,0.042,-0.243
0.204,0.008,0.325
0.246,0.021,0.236
0.243,0.023,0.111
0.196,0.013,-0.807
-0.154,-0.045,-0.964
-0.437,-0.086,-1.184
-0.697,-0.119,-1.184
-0.864,-0.138,-0.123
-0.602,-0.087,-0.035
-0.399,-0.054,0.231
-0.176,-0.023,-0.259
-0.201,-0.033,-0.189
-0.195,-0.035,-0.119
-0.165,-0.029,0.689
0.135,0.021,0.813
0.375,0.057,1.034
0.607,0.087,1.088
0.774,0.107,0.059
0.524,0.058,-0.066
0.316,0.023,-0.381
0.072,-0.011,0.196
0.114,0.002,0.159
0.130,0.007,0.075
0.111,0.002,-0.742
-0.187,-0.047,-0.870
-0.425,-0.082,-1.159
-0.681,-0.116,-1.230
-0.870,-0.140,-0.240
-0.647,-0.095,-0.098
-0.450,-0.062,0.215
-0.214,-0.028,-0.272
-0.231,-0.037,-0.211
-0.221,-0.038,-0.136
-0.188,-0.031,0.757
0.145,0.024,0.901
0.412,0.063,1.170
0.680,0.099,1.220
0.867,0.122,0.211
0.639,0.075,0.076
0.440,0.041,-0.271
0.191,0.006,0.285
0.223,0.017,0.185
0.211,0.017,0.073
0.162,0.008,-0.805
-0.176,-0.047,-0.949
-0.446,-0.087,-1.222
-0.717,-0.122,-1.241
-0.896,-0.143,-0.225
-0.658,-0.096,-0.129
-0.468,-0.065,0.180
-0.238,-0.032,-0.296
-0.254,-0.040,-0.172
-0.223,-0.038,-0.082
-0.170,-0.028,0.806
0.174,0.028,0.927
0.440,0.067,1.148
0.690,0.100,1.184
0.862,0.121,0.193
0.627,0.073,0.081
0.435,0.040,-0.260
0.192,0.006,0.280
0.222,0.017,0.213
0.219,0.019,0.092
0.174,0.010,-0.771
-0.154,-0.044,-0.932
-0.427,-0.084,-1.227
-0.705,-0.121,-1.251
-0.892,-0.143,-0.264
-0.670,-0.098,-0.177
-0.492,-0.068,0.154
-0.263,-0.036,-0.315
-0.277,-0.043,-0.184
-0.242,-0.040,-0.091
-0.186,-0.030,0.758
0.147,0.024,0.905
0.415,0.064,1.186
0.686,0.100,1.226
0.874,0.123,0.226
0.648,0.076,0.058
0.439,0.040,-0.298
0.181,0.004,0.228
0.196,0.013,0.187
0.193,0.015,0.100
0.160,0.008,-0.741
-0.154,-0.043,-0.895
-0.413,-0.082,-1.188
-0.682,-0.117,-1.160
-0.845,-0.136,-0.158
-0.603,-0.087,-0.027
-0.396,-0.053,0.250
-0.167,-0.022,-0.251
-0.193,-0.032,-0.163
-0.180,-0.032,-0.099
-0.149,-0.026,0.794
0.183,0.029,0.942
0.451,0.069,1.200
0.715,0.104,1.191
0.880,0.123,0.148
0.624,0.072,0.028
0.414,0.037,-0.294
0.166,0.002,0.281
0.206,0.015,0.196
0.203,0.017,0.075
0.158,0.008,-0.803
-0.177,-0.047,-0.906
-0.432,-0.084,-1.150
-0.682,-0.117,-1.118
-0.831,-0.133,-0.112
-0.576,-0.083,-0.043
-0.385,-0.052,0.243
-0.162,-0.022,-0.246
-0.188,-0.031,-0.173
-0.180,-0.032,-0.092
-0.145,-0.025,0.758
0.173,0.027,0.866
0.418,0.063,1.087
0.654,0.094,1.066
0.797,0.110,0.070
0.543,0.060,-0.068
0.328,0.024,-0.379
0.080,-0.010,0.174
0.113,0.001,0.112
0.113,0.004,0.040
0.088,-0.001,-0.735
-0.198,-0.049,-0.845
-0.425,-0.082,-1.125
-0.669,-0.114,-1.157
-0.836,-0.134,-0.205
-0.612,-0.089,-0.051
-0.412,-0.056,0.241
-0.181,-0.024,-0.234
-0.196,-0.032,-0.176
-0.187,-0.033,-0.096
-0.151,-0.026,0.800
0.184,0.029,0.934
0.449,0.068,1.201
0.714,0.104,1.211
0.887,0.124,0.219
0.653,0.077,0.062
0.444,0.042,-0.285
0.189,0.005,0.257
0.212,0.015,0.179
0.201,0.016,0.070
0.154,0.007,-0.772
-0.169,-0.046,-0.881
-0.418,-0.083,-1.158
-0.676,-0.116,-1.156
-0.840,-0.135,-0.173
-0.604,-0.088,-0.030
-0.398,-0.054,0.262
-0.165,-0.022,-0.247
-0.189,-0.031,-0.168
-0.180,-0.032,-0.084
-0.143,-0.025,0.823
0.197,0.031,0.954
0.464,0.071,1.210
0.727,0.106,1.192
0.888,0.124,0.176
0.639,0.074,0.024
0.421,0.038,-0.268
0.180,0.004,0.280
0.214,0.016,0.173
0.200,0.016,0.031
0.140,0.005,-0.843
-0.203,-0.052,-0.958
-0.467,-0.090,-1.203
-0.723,-0.123,-1.170
-0.875,-0.139,-0.204
-0.637,-0.093,-0.118
-0.451,-0.062,0.164
-0.233,-0.032,-0.331
-0.263,-0.042,-0.189
-0.234,-0.039,-0.072
-0.173,-0.028,0.838
0.182,0.030,0.984
0.466,0.072,1.227
0.734,0.107,1.194
0.893,0.125,0.188
0.646,0.075,0.001
0.418,0.037,-0.366
0.144,-0.002,0.173
0.153,0.006,0.117
0.141,0.007,0.025
0.100,-0.001,-0.811
-0.218,-0.052,-0.884
-0.450,-0.086,-1.126
-0.685,-0.116,-1.057
-0.812,-0.130,-0.063
-0.547,-0.078,0.053
-0.332,-0.044,0.307
-0.106,-0.013,-0.206
-0.137,-0.024,-0.147
-0.138,-0.027,-0.099
-0.121,-0.023,0.702
0.168,0.025,0.826
0.401,0.060,1.079
0.640,0.091,1.053
0.783,0.108,0.066
0.532,0.058,-0.066
0.321,0.024,-0.386
0.074,-0.011,0.164
0.104,-0.000,0.104
0.105,0.003,0.032
0.078,-0.003,-0.762
-0.215,-0.052,-0.856
-0.439,-0.084,-1.150
-0.686,-0.117,-1.141
-0.842,-0.135,-0.190
-0.611,-0.089,-0.059
-0.413,-0.056,0.227
-0.186,-0.025,-0.300
-0.222,-0.036,-0.209
-0.215,-0.037,-0.105
-0.173,-0.029,0.807
0.172,0.028,0.943
0.444,0.068,1.196
0.710,0.103,1.156
0.865,0.120,0.190
0.629,0.073,0.068
0.431,0.040,-0.235
0.198,0.007,0.349
0.250,0.022,0.234
0.245,0.023,0.095
0.192,0.013,-0.796
-0.153,-0.044,-0.941
-0.429,-0.085,-1.241
-0.712,-0.122,-1.201
-0.878,-0.141,-0.223
-0.645,-0.094,-0.117
-0.456,-0.063,0.150
-0.241,-0.033,-0.351
-0.275,-0.044,-0.204
-0.248,-0.042,-0.087
-0.188,-0.031,0.806
0.162,0.027,0.940
0.437,0.067,1.215
0.712,0.104,1.174
0.873,0.122,0.189
0.633,0.073,0.017
0.416,0.037,-0.304
0.164,0.001,0.242
0.190,0.012,0.143
0.175,0.012,0.030
0.123,0.003,-0.819
-0.205,-0.051,-0.924
-0.457,-0.088,-1.222
-0.724,-0.123,-1.169
-0.876,-0.140,-0.204
-0.638,-0.092,-0.046
-0.426,-0.058,0.210
-0.200,-0.026,-0.292
-0.229,-0.037,-0.177
-0.209,-0.036,-0.078
-0.159,-0.027,0.800
0.178,0.029,0.894
0.431,0.066,1.147
0.684,0.098,1.087
0.824,0.114,0.136
0.584,0.066,-0.006
0.375,0.032,-0.276
0.148,-0.000,0.286
0.195,0.014,0.203
0.199,0.017,0.102
0.164,0.010,-0.767
-0.160,-0.044,-0.898
-0.419,-0.083,-1.191
-0.688,-0.118,-1.131
-0.838,-0.135,-0.152
-0.596,-0.086,-0.062
-0.404,-0.055,0.198
-0.190,-0.026,-0.285
-0.219,-0.036,-0.159
-0.195,-0.034,-0.041
-0.137,-0.024,0.840
0.206,0.033,0.898
0.451,0.068,1.140
0.694,0.099,1.078
0.827,0.114,0.102
0.573,0.064,-0.014
0.366,0.030,-0.318
0.126,-0.003,0.228
0.160,0.008,0.087
0.136,0.006,-0.048
0.071,-0.005,-0.919
-0.274,-0.062,-0.929
-0.502,-0.094,-1.173
-0.734,-0.123,-1.081
-0.851,-0.135,-0.060
-0.571,-0.081,0.048
-0.350,-0.046,0.296
-0.121,-0.015,-0.188
-0.141,-0.024,-0.072
-0.115,-0.022,0.030
-0.062,-0.013,0.876
0.268,0.041,0.885
0.485,0.072,1.080
0.695,0.098,0.955
0.785,0.106,-0.021
0.502,0.052,-0.158
0.269,0.015,-0.446
0.019,-0.019,0.105
0.048,-0.008,-0.003
0.032,-0.009,-0.092
-0.012,-0.016,-0.892
-0.318,-0.066,-0.941
-0.536,-0.098,-1.230
-0.777,-0.129,-1.109
-0.888,-0.140,-0.111
-0.614,-0.087,0.026
-0.385,-0.051,0.297
-0.144,-0.018,-0.215
-0.165,-0.027,-0.041
-0.118,-0.022,0.089
-0.042,-0.009,0.976
0.316,0.049,0.970
0.547,0.081,1.169
0.766,0.109,1.041
0.860,0.118,0.035
0.572,0.062,-0.122
0.327,0.023,-0.374
0.082,-0.010,0.215
0.128,0.004,0.101
0.119,0.004,-0.014
0.072,-0.004,-0.869
-0.255,-0.058,-0.896
-0.479,-0.090,-1.189
-0.726,-0.122,-1.085
-0.848,-0.135,-0.117
-0.589,-0.084,-0.013
-0.383,-0.052,0.222
-0.168,-0.022,-0.261
-0.197,-0.032,-0.118
-0.167,-0.030,0.022
-0.097,-0.017,0.898
0.253,0.040,0.951
0.499,0.075,1.212
0.750,0.108,1.105
0.873,0.120,0.124
0.611,0.068,-0.051
0.377,0.031,-0.351
0.122,-0.005,0.214
0.153,0.007,0.064
0.122,0.004,-0.084
0.050,-0.009,-0.943
-0.296,-0.065,-0.986
-0.536,-0.099,-1.259
-0.788,-0.131,-1.127
-0.903,-0.142,-0.151
-0.637,-0.091,-0.013
-0.413,-0.055,0.236
-0.183,-0.024,-0.230
-0.196,-0.031,-0.041
-0.140,-0.024,0.096
-0.054,-0.010,0.960
0.302,0.047,0.981
0.542,0.081,1.223
0.782,0.112,1.092
0.889,0.122,0.107
0.615,0.069,-0.054
0.378,0.031,-0.332
0.130,-0.004,0.237
0.166,0.009,0.090
0.140,0.007,-0.064
0.068,-0.006,-0.931
-0.280,-0.063,-0.959
-0.517,-0.096,-1.244
-0.770,-0.128,-1.108
-0.884,-0.139,-0.152
-0.625,-0.089,-0.027
-0.411,-0.055,0.203
-0.192,-0.025,-0.275
-0.217,-0.035,-0.071
-0.164,-0.028,0.048
-0.086,-0.015,0.900
0.260,0.041,0.928
0.496,0.074,1.193
0.741,0.106,1.045
0.846,0.116,0.077
0.577,0.063,-0.081
0.344,0.026,-0.347
0.102,-0.007,0.238
0.149,0.007,0.112
0.136,0.007,-0.027
0.079,-0.004,-0.898
-0.262,-0.059,-0.906
-0.487,-0.091,-1.164
-0.722,-0.121,-1.022
-0.823,-0.130,-0.055
-0.552,-0.079,0.068
-0.330,-0.043,0.286
-0.112,-0.014,-0.182
-0.132,-0.023,-0.043
-0.099,-0.020,0.047
-0.044,-0.010,0.874
0.278,0.042,0.882
0.492,0.073,1.125
0.715,0.101,0.972
0.804,0.109,-0.002
0.523,0.055,-0.159
0.282,0.016,-0.411
0.039,-0.016,0.157
0.079,-0.003,0.051
0.071,-0.003,-0.052
0.028,-0.010,-0.859
-0.280,-0.061,-0.905
-0.499,-0.092,-1.216
-0.748,-0.125,-1.078
-0.860,-0.136,-0.126
-0.600,-0.085,0.021
-0.378,-0.050,0.237
-0.160,-0.021,-0.245
-0.186,-0.031,-0.044
-0.134,-0.024,0.095
-0.050,-0.010,0.987
0.315,0.049,1.008
0.560,0.084,1.255
0.805,0.115,1.081
0.900,0.123,0.104
0.621,0.069,-0.099
0.367,0.028,-0.344
0.118,-0.005,0.213
0.151,0.007,0.073
0.124,0.005,-0.052
0.062,-0.006,-0.887
-0.269,-0.060,-0.886
-0.485,-0.091,-1.181
-0.727,-0.122,-1.043
-0.834,-0.132,-0.135
-0.587,-0.084,0.002
-0.376,-0.051,0.217
-0.166,-0.022,-0.256
-0.193,-0.032,-0.117
-0.164,-0.029,0.043
-0.088,-0.016,0.944
0.274,0.043,0.966
0.519,0.078,1.240
0.773,0.111,1.098
0.885,0.122,0.172
0.635,0.073,0.018
0.418,0.037,-0.267
0.178,0.004,0.267
0.208,0.015,0.115
0.176,0.012,-0.051
0.096,-0.002,-0.935
-0.264,-0.061,-0.926
-0.495,-0.093,-1.210
-0.743,-0.125,-1.050
-0.847,-0.134,-0.128
-0.592,-0.085,0.011
-0.376,-0.050,0.233
-0.159,-0.021,-0.243
-0.185,-0.031,-0.105
-0.154,-0.028,0.031
-0.086,-0.016,0.931
0.271,0.043,0.957
0.514,0.077,1.225
0.765,0.109,1.043
0.861,0.118,0.113
0.599,0.067,-0.055
0.368,0.029,-0.323
0.126,-0.004,0.204
0.152,0.007,0.050
0.118,0.003,-0.088
0.045,-0.009,-0.912
-0.288,-0.063,-0.904
-0.503,-0.093,-1.211
-0.749,-0.125,-1.053
-0.851,-0.135,-0.147
-0.602,-0.086,0.008
-0.384,-0.051,0.224
-0.167,-0.022,-0.247
-0.191,-0.032,-0.087
-0.152,-0.027,0.049
-0.078,-0.015,0.912
0.269,0.042,0.927
0.502,0.075,1.207
0.750,0.107,1.050
0.854,0.117,0.111
0.594,0.066,-0.081
0.355,0.028,-0.311
0.122,-0.004,0.271
0.173,0.011,0.106
0.151,0.009,-0.058
0.077,-0.005,-0.908
-0.266,-0.061,-0.947
-0.504,-0.094,-1.265
-0.768,-0.128,-1.059
-0.866,-0.137,-0.104
-0.596,-0.085,0.076
-0.356,-0.047,0.250
-0.141,-0.018,-0.253
-0.176,-0.029,-0.057
-0.132,-0.024,0.095
-0.049,-0.010,0.979
0.312,0.049,0.974
0.546,0.082,1.220
0.783,0.111,0.995
0.856,0.116,0.028
0.566,0.060,-0.158
0.311,0.020,-0.348
0.080,-0.010,0.215
0.127,0.004,0.087
0.114,0.004,-0.061
0.052,-0.007,-0.900
-0.279,-0.062,-0.898
-0.495,-0.092,-1.212
-0.745,-0.124,-1.021
-0.838,-0.132,-0.110
-0.581,-0.083,-0.015
-0.378,-0.051,0.171
-0.182,-0.025,-0.285
-0.214,-0.035,-0.107
-0.175,-0.030,0.066
-0.087,-0.015,0.922
0.268,0.042,0.934
0.503,0.076,1.223
0.756,0.108,1.031
0.851,0.117,0.115
0.593,0.066,-0.075
0.357,0.028,-0.327
0.118,-0.005,0.220
0.153,0.007,0.065
0.123,0.004,-0.084
0.050,-0.008,-0.941
-0.295,-0.065,-0.930
-0.516,-0.095,-1.224
-0.762,-0.127,-1.021
-0.850,-0.134,-0.108
-0.587,-0.083,0.060
-0.355,-0.047,0.247
-0.142,-0.018,-0.248
-0.175,-0.030,-0.090
-0.143,-0.026,0.060
-0.068,-0.013,0.914
0.277,0.043,0.931
0.508,0.076,1.226
0.760,0.109,1.021
0.850,0.117,0.093
0.585,0.064,-0.117
0.337,0.025,-0.319
0.107,-0.007,0.241
0.153,0.008,0.091
0.132,0.006,-0.085
0.055,-0.007,-0.942
-0.292,-0.064,-0.893
-0.502,-0.093,-1.178
-0.737,-0.123,-0.941
-0.803,-0.126,-0.013
-0.524,-0.074,0.114
-0.296,-0.038,0.280
-0.091,-0.011,-0.200
-0.126,-0.023,-0.029
-0.090,-0.018,0.092
-0.022,-0.007,0.896
0.301,0.045,0.844
0.493,0.072,1.081
0.700,0.098,0.845
0.749,0.100,-0.069
0.463,0.046,-0.249
0.212,0.006,-0.446
-0.017,-0.024,0.125
0.032,-0.010,0.017
0.028,-0.008,-0.116
-0.022,-0.017,-0.901
-0.328,-0.068,-0.903
-0.529,-0.096,-1.226
-0.771,-0.128,-0.997
-0.847,-0.133,-0.085
-0.578,-0.082,0.101
-0.335,-0.044,0.264
-0.123,-0.015,-0.257
-0.166,-0.029,-0.101
-0.141,-0.026,0.057
-0.068,-0.014,0.936
0.285,0.044,0.915
0.508,0.076,1.173
0.742,0.105,0.948
0.812,0.110,0.066
0.551,0.059,-0.115
0.315,0.022,-0.325
0.091,-0.008,0.267
0.152,0.008,0.114
0.139,0.007,-0.068
0.066,-0.006,-0.906
-0.272,-0.061,-0.910
-0.496,-0.092,-1.238
-0.754,-0.126,-1.026
-0.845,-0.134,-0.128
-0.592,-0.085,0.038
-0.367,-0.049,0.206
-0.163,-0.022,-0.274
-0.199,-0.033,-0.069
-0.151,-0.027,0.108
-0.056,-0.010,0.969
0.304,0.048,0.962
0.537,0.081,1.247
0.787,0.113,0.998
0.860,0.117,0.067
0.582,0.063,-0.124
0.333,0.024,-0.332
0.100,-0.008,0.252
0.152,0.008,0.064
0.123,0.004,-0.118
0.038,-0.011,-0.964
-0.311,-0.067,-0.950
-0.534,-0.098,-1.260
-0.786,-0.130,-1.006
-0.859,-0.135,-0.119
-0.597,-0.085,0.030
-0.373,-0.050,0.179
-0.177,-0.024,-0.295
-0.214,-0.036,-0.090
-0.168,-0.029,0.082
-0.077,-0.014,0.947
0.282,0.045,0.952
0.520,0.078,1.237
0.772,0.111,0.990
0.847,0.115,0.106
0.587,0.065,-0.110
0.341,0.025,-0.328
0.107,-0.007,0.215
0.144,0.006,0.074
0.120,0.004,-0.103
0.041,-0.010,-0.934
-0.298,-0.065,-0.942
-0.524,-0.096,-1.264
-0.781,-0.130,-1.012
-0.858,-0.135,-0.135
-0.602,-0.086,0.040
-0.372,-0.049,0.218
-0.164,-0.021,-0.279
-0.200,-0.033,-0.134
-0.175,-0.031,0.022
-0.103,-0.018,0.863
0.237,0.037,0.867
0.461,0.069,1.154
0.705,0.100,0.931
0.783,0.106,0.077
0.536,0.058,-0.100
0.312,0.022,-0.279
0.105,-0.006,0.293
0.170,0.011,0.117
0.152,0.009,-0.085
0.068,-0.006,-0.927
-0.279,-0.062,-0.905
-0.498,-0.093,-1.201
-0.743,-0.124,-0.920
-0.801,-0.126,0.013
-0.514,-0.072,0.157
-0.274,-0.035,0.292
-0.074,-0.009,-0.206
-0.116,-0.022,-0.062
-0.095,-0.020,0.088
-0.028,-0.008,0.898
0.297,0.045,0.850
0.493,0.072,1.117
0.712,0.100,0.833
0.753,0.100,-0.061
0.467,0.046,-0.254
0.214,0.007,-0.417
-0.006,-0.022,0.169
0.055,-0.006,0.028
0.047,-0.005,-0.117
-0.010,-0.016,-0.925
-0.328,-0.068,-0.901
-0.528,-0.096,-1.220
-0.768,-0.127,-0.969
-0.834,-0.131,-0.089
-0.570,-0.081,0.110
-0.328,-0.043,0.249
-0.123,-0.016,-0.248
-0.163,-0.029,-0.093
-0.136,-0.025,0.098
-0.050,-0.011,0.975
0.309,0.048,0.957
0.538,0.080,1.230
0.781,0.111,0.949
0.837,0.114,0.099
0.579,0.063,-0.107
0.337,0.025,-0.311
0.110,-0.006,0.228
0.150,0.008,0.073
0.124,0.004,-0.101
0.044,-0.009,-0.912
-0.288,-0.063,-0.926
-0.511,-0.094,-1.248
-0.767,-0.127,-0.961
-0.831,-0.130,-0.114
-0.577,-0.082,0.083
-0.341,-0.045,0.228
-0.139,-0.018,-0.260
-0.177,-0.030,-0.115
-0.153,-0.028,0.093
-0.063,-0.012,0.968
0.298,0.047,0.965
0.534,0.080,1.241
0.782,0.112,0.965
0.845,0.115,0.096
0.583,0.064,-0.122
0.335,0.024,-0.285
0.118,-0.005,0.279
0.174,0.011,0.099
0.148,0.008,-0.109
0.057,-0.007,-0.958
-0.296,-0.065,-0.918
-0.514,-0.095,-1.232
-0.763,-0.127,-0.935
-0.820,-0.129,-0.112
-0.568,-0.081,0.073
-0.339,-0.045,0.209
-0.144,-0.019,-0.281
-0.188,-0.032,-0.120
-0.162,-0.029,0.084
-0.072,-0.014,0.941
0.283,0.045,0.930
0.512,0.077,1.234
0.766,0.110,0.972
0.837,0.114,0.146
0.594,0.066,-0.057
0.364,0.029,-0.209
0.164,0.003,0.344
0.226,0.019,0.140
0.197,0.015,-0.076
0.100,-0.002,-0.952
-0.266,-0.062,-0.921
-0.496,-0.093,-1.203
-0.741,-0.123,-0.868
-0.781,-0.123,0.017
-0.499,-0.069,0.150
-0.268,-0.034,0.276
-0.074,-0.009,-0.226
-0.123,-0.023,-0.053
-0.096,-0.020,0.114
-0.020,-0.007,0.871
0.292,0.044,0.813
0.477,0.069,1.058
0.681,0.095,0.724
0.695,0.091,-0.148
0.399,0.036,-0.336
0.141,-0.004,-0.469
-0.072,-0.032,0.097
-0.013,-0.015,-0.002
-0.008,-0.013,-0.128
-0.050,-0.021,-0.853
-0.329,-0.067,-0.842
-0.508,-0.092,-1.182
-0.741,-0.123,-0.883
-0.787,-0.123,-0.047
-0.526,-0.074,0.160
-0.281,-0.036,0.288
-0.079,-0.009,-0.211
-0.122,-0.023,-0.073
-0.103,-0.021,0.113
-0.024,-0.007,0.994
0.334,0.052,0.967
0.558,0.083,1.259
0.804,0.114,0.932
0.848,0.115,0.114
0.590,0.065,-0.104
0.346,0.026,-0.277
0.128,-0.003,0.255
0.171,0.011,0.077
0.139,0.006,-0.134
0.043,-0.010,-0.944
-0.301,-0.065,-0.861
-0.496,-0.092,-1.156
-0.725,-0.120,-0.840
-0.761,-0.120,0.001
-0.492,-0.069,0.177
-0.253,-0.032,0.275
-0.066,-0.008,-0.213
-0.113,-0.022,-0.059
-0.092,-0.019,0.110
-0.018,-0.006,0.903
0.305,0.046,0.861
0.502,0.074,1.137
0.725,0.102,0.814
