28/10/2022 10:59:55.369245
Waveform Generator Sample Rate,1000Hz
Keithley Sample Rate,1000Hz
Search Coil Sample Rate,1000Hz
Waveform Generator,Keithley,Search Coil
0.465,0.044,-0.569
0.093,-0.006,0.109
0.099,0.007,1.039
0.426,0.019,0.760
0.538,0.065,0.310
0.452,0.058,-0.707
0.035,-0.007,-1.469
-0.502,-0.066,-1.607
-0.889,-0.101,-0.574
-0.767,-0.076,0.312
-0.381,-0.045,0.284
-0.141,0.014,-0.047
-0.107,0.018,-0.743
-0.329,-0.027,-1.034
-0.577,-0.049,-0.048
-0.383,-0.026,0.894
0.073,0.030,1.544
0.589,0.096,1.585
0.941,0.114,0.617
0.816,0.096,-0.003
0.517,0.046,-0.603
0.115,-0.003,0.151
0.122,-0.022,0.494
0.251,0.034,1.092
0.546,0.074,0.435
0.500,0.051,-0.851
0.016,-0.005,-1.256
-0.438,-0.062,-1.773
-0.908,-0.101,-0.473
-0.745,-0.062,0.258
-0.380,-0.018,0.631
-0.018,0.027,0.066
0.007,-0.011,-1.141
-0.401,-0.031,-0.981
-0.602,-0.047,-0.059
-0.402,-0.027,0.909
0.066,0.034,1.585
0.603,0.091,1.750
1.000,0.122,0.597
0.842,0.067,-0.510
0.360,0.020,-0.712
-0.025,-0.017,0.119
0.024,-0.006,0.626
0.240,0.034,1.132
0.548,0.051,0.107
0.392,0.032,-0.859
-0.057,-0.012,-1.337
-0.514,-0.073,-1.784
-0.961,-0.107,-0.502
-0.788,-0.078,0.204
-0.428,-0.023,0.717
-0.023,-0.004,-0.571
-0.218,-0.004,-0.779
-0.414,-0.033,-0.905
-0.585,-0.091,-0.516
-0.559,-0.039,1.055
0.019,0.042,1.808
0.653,0.100,1.794
1.048,0.134,0.714
0.918,0.104,-0.230
0.502,0.043,-0.612
0.097,-0.033,-0.325
-0.054,-0.011,0.807
0.251,0.039,1.133
0.557,0.062,0.147
0.404,0.039,-0.856
-0.052,-0.047,-1.962
-0.735,-0.093,-1.725
-1.079,-0.109,-0.374
-0.819,-0.080,0.145
-0.470,-0.025,0.658
-0.067,0.019,-0.118
-0.085,0.009,-0.800
-0.342,-0.061,-1.249
-0.663,-0.057,-0.102
-0.459,-0.060,0.716
-0.030,0.017,1.559
0.533,0.088,1.928
1.018,0.125,0.527
0.807,0.094,-0.061
0.487,0.051,-0.604
0.103,-0.007,0.096
0.100,0.010,1.027
0.424,0.047,0.980
0.615,0.070,0.303
0.494,0.018,-1.171
-0.104,-0.021,-1.463
-0.592,-0.105,-2.186
-1.143,-0.132,-0.602
-0.939,-0.089,0.288
-0.497,-0.031,0.630
-0.094,0.017,0.103
-0.025,-0.017,-1.016
-0.380,-0.026,-0.917
-0.570,-0.077,-0.639
-0.587,-0.042,0.957
-0.034,0.034,1.736
0.596,0.094,1.889
1.046,0.138,0.843
0.962,0.109,-0.146
0.560,0.051,-0.553
0.156,-0.028,-0.379
-0.035,-0.008,0.954
0.316,0.047,1.303
0.659,0.076,0.276
0.515,0.054,-0.756
0.059,-0.006,-1.507
-0.505,-0.061,-1.729
-0.936,-0.130,-0.916
-0.919,-0.086,0.196
-0.513,-0.019,0.793
-0.045,0.022,-0.124
-0.074,0.012,-0.776
-0.326,-0.055,-1.324
-0.679,-0.061,-0.180
-0.493,-0.026,1.105
0.079,0.035,1.509
0.585,0.097,1.918
1.048,0.129,0.595
0.878,0.102,-0.037
0.544,0.047,-0.599
0.133,-0.001,0.205
0.154,-0.019,0.413
0.243,0.031,1.043
0.524,0.068,0.435
0.485,0.048,-0.877
-0.003,-0.010,-1.372
-0.493,-0.072,-2.007
-1.032,-0.110,-0.553
-0.854,-0.109,-0.202
-0.614,-0.039,0.610
-0.176,0.021,0.082
-0.082,0.011,-0.764
-0.323,-0.023,-0.833
-0.502,-0.047,-0.304
-0.425,-0.034,0.976
0.070,0.002,1.065
0.420,0.066,1.849
0.918,0.119,0.713
0.834,0.094,-0.243
0.443,0.037,-0.634
0.056,-0.011,-0.083
-0.008,-0.001,0.860
0.296,0.008,0.729
0.445,0.057,0.421
0.431,0.057,-0.649
0.044,-0.005,-1.457
-0.493,-0.067,-1.721
-0.928,-0.133,-0.897
-0.907,-0.086,0.253
-0.485,-0.017,0.829
-0.015,0.028,-0.073
-0.036,0.018,-0.657
-0.257,-0.020,-1.018
-0.526,-0.050,-0.181
-0.401,-0.056,0.449
-0.097,0.015,1.409
0.439,0.081,1.886
0.943,0.119,0.510
0.780,0.088,-0.229
0.409,0.004,-1.175
-0.171,-0.035,0.030
-0.098,-0.011,0.968
0.278,0.032,0.987
0.523,0.060,0.345
0.450,0.043,-1.096
-0.105,-0.018,-1.537
-0.619,-0.109,-2.236
-1.190,-0.127,-0.557
-0.951,-0.086,0.402
-0.463,-0.025,0.633
-0.072,0.020,-0.015
-0.056,0.025,-0.915
-0.355,-0.033,-0.933
-0.559,-0.048,-0.106
-0.392,-0.027,0.863
0.057,0.028,1.535
0.576,0.060,1.416
0.864,0.112,0.622
0.769,0.097,-0.121
0.448,0.037,-0.696
0.037,-0.011,0.035
0.035,-0.042,0.447
0.176,0.026,1.046
0.481,0.068,0.555
0.500,0.052,-0.809
0.030,-0.006,-1.364
-0.468,-0.067,-1.981
-1.016,-0.108,-0.591
-0.858,-0.110,-0.228
-0.626,-0.039,0.578
-0.193,0.019,0.137
-0.071,0.012,-0.720
-0.301,-0.019,-0.840
-0.491,-0.045,-0.361
-0.477,-0.028,0.978
0.043,0.043,1.723
0.641,0.099,1.865
1.066,0.137,0.805
0.962,0.109,-0.236
0.527,0.046,-0.534
0.141,-0.030,-0.319
-0.024,-0.007,0.843
0.279,0.007,0.776
0.457,0.047,0.313
0.399,0.043,-0.788
-0.029,-0.016,-1.559
-0.576,-0.080,-1.751
-0.992,-0.142,-0.944
-0.966,-0.093,0.272
-0.518,-0.021,0.791
-0.047,0.022,0.015
-0.024,0.021,-0.577
-0.220,-0.015,-0.932
-0.471,-0.042,-0.175
-0.359,-0.025,0.800
0.045,0.035,1.611
0.599,0.103,1.869
1.044,0.128,0.611
0.880,0.103,-0.127
0.511,0.012,-0.921
-0.005,-0.012,0.069
0.021,0.006,0.965
0.357,0.039,1.077
0.607,0.073,0.547
0.576,0.057,-0.850
0.064,-0.002,-1.401
-0.459,-0.067,-1.961
-1.002,-0.106,-0.603
-0.854,-0.108,-0.194
-0.602,-0.047,0.589
-0.175,0.011,0.061
-0.092,0.008,-0.744
-0.323,-0.025,-0.834
-0.506,-0.073,-0.659
-0.554,-0.041,0.986
-0.002,0.035,1.695
0.599,0.094,1.838
1.030,0.134,0.855
0.957,0.109,-0.175
0.546,0.047,-0.556
0.145,-0.028,-0.460
-0.066,-0.021,0.767
0.228,0.027,1.130
0.541,0.058,0.344
0.463,0.045,-0.721
0.032,-0.035,-1.804
-0.623,-0.080,-1.750
-1.021,-0.107,-0.755
-0.906,-0.093,0.157
-0.520,-0.027,0.690
-0.090,0.015,-0.066
-0.081,0.011,-0.722
-0.309,-0.063,-1.339
-0.677,-0.062,-0.385
-0.568,-0.039,0.853
-0.052,0.015,1.561
0.520,0.089,1.958
1.019,0.126,0.635
0.873,0.099,-0.125
0.506,0.016,-0.941
-0.015,-0.014,-0.022
-0.017,0.004,0.989
0.341,0.038,1.049
0.586,0.070,0.477
0.538,0.020,-1.202
-0.089,-0.017,-1.471
-0.580,-0.066,-1.675
-0.964,-0.109,-0.712
-0.864,-0.087,0.275
-0.457,-0.054,0.183
-0.226,0.005,0.029
-0.133,0.014,-0.551
-0.280,-0.018,-0.961
-0.520,-0.045,-0.173
-0.394,-0.056,0.553
-0.055,0.020,1.466
0.486,0.091,1.930
0.990,0.123,0.619
0.848,0.095,-0.211
0.459,0.010,-1.200
-0.136,-0.029,-0.015
-0.090,-0.009,0.991
0.291,0.035,1.036
0.550,0.065,0.464
0.511,0.052,-0.986
-0.031,-0.007,-1.376
-0.513,-0.095,-2.095
-1.071,-0.115,-0.538
-0.868,-0.073,0.417
-0.405,-0.017,0.595
-0.047,0.023,0.036
-0.022,-0.012,-1.241
-0.457,-0.037,-0.954
-0.628,-0.051,-0.113
-0.438,-0.032,0.911
0.044,0.032,1.635
0.607,0.093,1.750
1.004,0.126,0.816
0.923,0.075,-0.461
0.423,0.039,-0.599
0.057,0.004,0.123
0.080,0.001,0.799
0.333,0.039,1.150
0.616,0.068,0.213
0.460,0.051,-0.767
0.018,-0.034,-1.912
-0.671,-0.085,-1.788
-1.061,-0.110,-0.570
-0.875,-0.087,0.133
-0.509,-0.032,0.709
-0.074,0.018,0.064
-0.053,0.021,-0.599
-0.245,-0.003,-0.771
-0.427,-0.038,-0.321
-0.382,-0.025,1.085
0.137,0.008,1.206
0.515,0.086,1.857
0.984,0.137,0.927
0.955,0.112,-0.204
0.535,0.052,-0.515
0.156,0.001,-0.115
0.059,-0.002,0.872
0.341,0.006,0.664
0.450,0.054,0.446
0.441,0.054,-0.746
0.018,-0.009,-1.448
-0.505,-0.068,-1.667
-0.915,-0.103,-0.621
-0.801,-0.078,0.322
-0.399,-0.048,0.234
-0.171,0.013,0.048
-0.090,0.022,-0.631
-0.281,-0.020,-0.973
-0.524,-0.044,-0.191
-0.400,-0.028,0.990
0.097,0.037,1.679
0.652,0.071,1.426
0.917,0.120,0.730
0.843,0.104,-0.031
0.525,0.045,-0.636
0.107,-0.002,0.097
0.098,-0.025,0.501
0.238,0.032,1.085
0.530,0.037,0.101
0.379,0.034,-0.850
-0.061,-0.011,-1.331
-0.515,-0.073,-1.854
-0.986,-0.111,-0.611
-0.848,-0.115,-0.175
-0.601,-0.039,0.616
-0.163,0.018,0.133
-0.057,0.014,-0.755
-0.304,-0.022,-0.903
-0.518,-0.076,-0.759
-0.598,-0.047,0.867
-0.072,0.025,1.539
0.499,0.083,1.759
0.939,0.125,0.880
0.906,0.102,-0.205
0.503,0.046,-0.561
0.116,-0.032,-0.522
-0.112,-0.015,0.795
0.211,0.035,1.161
0.544,0.063,0.427
0.495,0.054,-0.657
0.079,-0.003,-1.546
-0.522,-0.064,-1.689
-0.934,-0.130,-0.981
-0.940,-0.089,0.201
-0.530,-0.024,0.611
-0.113,0.014,0.021
-0.066,0.017,-0.680
-0.284,-0.021,-1.133
-0.584,-0.056,-0.490
-0.547,-0.074,0.353
-0.216,-0.008,1.494
0.391,0.074,1.930
0.927,0.115,0.681
0.830,0.096,-0.127
0.479,0.011,-0.841
0.003,-0.012,-0.051
-0.018,-0.036,0.420
0.135,0.020,1.118
0.481,0.067,0.654
0.534,0.057,-0.787
0.059,-0.002,-1.371
-0.456,-0.094,-2.077
-1.028,-0.114,-0.615
-0.869,-0.075,0.408
-0.409,-0.021,0.566
-0.059,0.023,0.122
0.005,0.019,-0.938
-0.349,-0.022,-0.837
-0.522,-0.073,-0.850
-0.631,-0.050,0.865
-0.094,0.021,1.525
0.481,0.079,1.678
0.897,0.113,0.633
0.790,0.062,-0.588
0.295,0.016,-0.607
-0.029,-0.012,0.111
0.021,-0.006,0.824
0.302,0.034,1.106
0.581,0.064,0.466
0.532,0.053,-0.738
0.071,-0.034,-1.675
-0.552,-0.071,-1.672
-0.944,-0.093,-0.511
-0.778,-0.075,0.217
-0.418,-0.021,0.619
-0.051,-0.010,-0.217
-0.107,0.012,-0.679
-0.312,-0.046,-1.222
-0.624,-0.064,-0.408
-0.539,-0.037,1.021
0.018,0.023,1.435
0.520,0.088,2.002
1.035,0.129,0.652
0.889,0.102,-0.151
0.507,0.016,-1.045
-0.039,-0.025,-0.102
-0.061,-0.012,0.913
0.281,0.029,0.945
0.511,0.058,0.526
0.504,0.020,-1.077
-0.063,-0.014,-1.346
-0.523,-0.098,-2.219
-1.122,-0.121,-0.672
-0.950,-0.082,0.480
-0.434,-0.023,0.669
-0.039,0.029,0.214
0.050,0.025,-0.759
-0.268,-0.011,-0.894
-0.491,-0.034,-0.362
-0.430,-0.034,0.846
0.027,0.031,1.635
0.596,0.092,1.727
0.987,0.125,0.806
0.912,0.102,-0.411
0.436,0.043,-0.525
0.087,-0.031,-0.515
-0.127,-0.017,0.768
0.191,0.034,1.170
0.534,0.064,0.500
0.514,0.057,-0.671
0.088,-0.040,-1.643
-0.534,-0.067,-1.716
-0.952,-0.131,-1.169
-1.018,-0.100,0.146
-0.595,-0.030,0.645
-0.150,0.012,0.004
-0.096,0.015,-0.554
-0.258,-0.016,-0.960
-0.505,-0.046,-0.343
-0.445,-0.061,0.403
-0.138,0.009,1.523
0.454,0.085,2.084
1.023,0.128,0.708
0.901,0.104,-0.088
0.537,0.021,-1.005
-0.016,-0.015,-0.104
-0.050,-0.004,0.725
0.230,0.024,0.981
0.492,0.062,0.652
0.538,0.055,-0.875
0.031,-0.008,-1.335
-0.461,-0.094,-2.182
-1.071,-0.119,-0.724
-0.935,-0.087,0.310
-0.486,-0.030,0.609
-0.093,0.018,0.144
-0.013,-0.012,-1.031
-0.375,-0.027,-0.985
-0.592,-0.051,-0.749
-0.631,-0.059,0.805
-0.116,0.017,1.666
0.515,0.081,1.763
0.949,0.119,0.788
0.878,0.071,-0.697
0.309,0.025,-0.581
-0.010,-0.010,0.180
0.058,-0.001,0.766
0.307,0.033,1.117
0.583,0.038,0.133
0.416,0.045,-0.787
-0.018,-0.004,-1.468
-0.531,-0.076,-1.807
-0.980,-0.106,-0.584
-0.831,-0.083,0.126
-0.485,-0.031,0.584
-0.106,-0.013,-0.298
-0.175,0.004,-0.711
-0.362,-0.018,-0.801
-0.514,-0.048,-0.437
-0.479,-0.036,0.969
0.038,0.027,1.312
0.469,0.085,1.792
0.927,0.093,0.327
0.705,0.088,-0.158
0.393,0.046,-0.395
0.111,-0.001,-0.036
0.059,0.002,0.959
0.375,0.006,0.763
0.503,0.064,0.604
0.533,0.067,-0.450
0.179,0.011,-1.414
-0.390,-0.056,-1.651
-0.838,-0.123,-1.064
-0.908,-0.087,0.172
-0.517,-0.027,0.507
-0.145,0.011,0.088
-0.062,0.017,-0.581
-0.247,-0.017,-1.042
-0.528,-0.051,-0.431
-0.491,-0.034,0.805
-0.020,0.017,1.480
0.512,0.083,1.945
1.010,0.125,0.688
0.878,0.107,-0.128
0.510,0.020,-1.094
-0.067,-0.020,-0.171
-0.101,-0.010,0.832
0.228,0.025,0.930
0.473,0.059,0.652
0.527,0.053,-0.793
0.053,-0.005,-1.277
-0.428,-0.089,-2.191
-1.031,-0.121,-0.687
-0.898,-0.089,0.399
-0.431,-0.026,0.452
-0.108,0.023,0.216
0.005,-0.002,-1.056
-0.357,-0.032,-0.991
-0.580,-0.048,-0.380
-0.503,-0.042,0.781
-0.043,0.019,1.553
0.521,0.083,1.487
0.856,0.116,0.746
0.807,0.104,-0.106
0.478,0.043,-0.580
0.098,-0.002,0.016
0.068,0.000,0.606
0.231,0.033,1.060
0.518,0.035,0.103
0.363,0.042,-0.807
-0.056,-0.007,-1.405
-0.537,-0.074,-1.840
-0.995,-0.105,-0.511
-0.814,-0.082,0.191
-0.450,-0.026,0.691
-0.046,-0.007,-0.239
-0.114,0.012,-0.621
-0.291,-0.008,-0.626
-0.407,-0.034,-0.509
-0.436,-0.030,1.052
0.094,0.001,1.104
0.450,0.081,1.799
0.919,0.127,0.643
0.819,0.092,-0.221
0.443,0.047,-0.398
0.138,-0.003,-0.165
0.030,-0.004,0.909
0.335,0.007,0.730
0.468,0.058,0.618
0.515,0.066,-0.582
0.121,0.004,-1.429
-0.433,-0.060,-1.711
-0.883,-0.103,-0.854
-0.891,-0.086,0.180
-0.506,-0.061,0.120
-0.279,-0.000,0.060
-0.155,0.016,-0.420
-0.248,-0.014,-0.911
-0.481,-0.042,-0.340
-0.428,-0.063,0.569
-0.070,0.020,1.493
0.485,0.092,2.101
1.050,0.132,0.788
0.947,0.111,-0.033
0.590,0.021,-0.922
0.044,-0.006,-0.140
-0.024,-0.038,0.309
0.093,0.015,0.987
0.408,0.061,0.761
0.527,0.054,-0.788
0.055,-0.001,-1.268
-0.418,-0.063,-1.944
-0.964,-0.103,-0.682
-0.852,-0.072,0.340
-0.420,-0.022,0.675
-0.028,0.031,0.259
0.073,0.027,-0.744
-0.218,-0.015,-0.935
-0.471,-0.079,-0.777
-0.576,-0.044,0.944
-0.034,-0.005,1.069
0.357,0.071,1.852
0.882,0.124,0.978
0.906,0.107,-0.117
0.535,0.052,-0.365
0.206,-0.020,-0.435
-0.022,-0.007,0.854
0.283,0.040,0.965
0.529,0.058,0.617
0.551,0.064,-0.597
0.138,0.001,-1.436
-0.426,-0.062,-1.756
-0.896,-0.138,-1.079
-0.957,-0.094,0.190
-0.540,-0.027,0.689
-0.098,0.017,0.141
-0.013,0.020,-0.587
-0.216,-0.044,-1.162
-0.556,-0.049,-0.503
-0.532,-0.034,0.807
-0.046,0.015,1.444
0.483,0.085,1.866
0.964,0.121,0.779
0.888,0.103,-0.017
0.556,0.021,-0.797
0.068,-0.004,-0.093
0.012,0.006,0.976
0.351,0.040,1.080
0.605,0.070,0.708
0.628,0.039,-1.092
0.012,-0.007,-1.320
-0.461,-0.056,-1.550
-0.842,-0.095,-0.805
-0.819,-0.081,0.251
-0.436,-0.053,0.214
-0.201,0.010,0.184
-0.062,0.027,-0.531
-0.227,-0.013,-1.065
-0.524,-0.048,-0.527
-0.522,-0.072,0.466
-0.168,0.006,1.435
0.403,0.082,1.964
0.948,0.120,0.807
0.888,0.103,-0.123
0.520,0.046,-0.818
0.028,-0.008,-0.155
-0.040,-0.038,0.397
0.113,0.018,1.017
0.431,0.066,0.820
0.562,0.060,-0.779
0.081,0.001,-1.288
-0.412,-0.090,-2.046
-0.989,-0.108,-0.748
-0.891,-0.080,0.389
-0.429,-0.024,0.572
-0.070,0.022,0.241
0.036,-0.006,-1.113
-0.374,-0.027,-0.968
-0.582,-0.044,-0.461
-0.530,-0.043,0.748
-0.072,0.020,1.565
0.508,0.081,1.645
0.904,0.113,0.782
0.846,0.104,-0.224
0.463,0.038,-0.612
0.076,-0.006,-0.000
0.047,-0.004,0.748
0.271,0.033,1.057
0.542,0.036,0.179
0.405,0.045,-0.767
-0.015,-0.002,-1.399
-0.508,-0.071,-1.828
-0.973,-0.102,-0.586
-0.825,-0.082,0.175
-0.463,-0.028,0.715
-0.046,-0.007,-0.150
-0.084,0.015,-0.671
-0.289,-0.008,-0.649
-0.414,-0.037,-0.595
-0.471,-0.037,1.012
0.054,-0.002,1.032
0.400,0.073,1.740
0.868,0.122,0.809
0.841,0.097,-0.231
0.452,0.046,-0.368
0.154,0.001,-0.255
0.009,-0.008,0.817
0.294,-0.001,0.738
0.445,0.056,0.698
0.524,0.063,-0.728
0.081,-0.002,-1.329
-0.423,-0.056,-1.549
-0.820,-0.093,-0.802
-0.805,-0.078,0.224
-0.433,-0.028,0.535
-0.084,0.020,0.276
0.039,-0.008,-0.915
-0.301,-0.019,-0.852
-0.494,-0.033,-0.434
-0.463,-0.037,0.843
0.005,0.025,1.555
0.549,0.055,1.520
0.888,0.119,0.935
0.892,0.114,-0.152
0.521,0.047,-0.558
0.132,0.006,-0.002
0.083,0.002,0.767
0.324,0.038,1.071
0.584,0.066,0.578
0.573,0.058,-0.716
0.106,-0.028,-1.804
-0.563,-0.082,-1.780
-0.991,-0.111,-0.691
-0.875,-0.090,0.212
-0.482,-0.030,0.670
-0.073,-0.007,-0.100
-0.084,0.016,-0.659
-0.289,-0.045,-1.318
-0.643,-0.067,-0.619
-0.626,-0.044,1.090
-0.013,0.020,1.393
0.485,0.083,1.840
0.958,0.082,0.582
0.810,0.101,-0.059
0.491,0.024,-0.686
0.074,-0.011,-0.109
0.010,0.003,1.065
0.379,0.042,1.034
0.606,0.074,0.786
0.659,0.070,-0.795
0.137,0.004,-1.399
-0.417,-0.090,-2.183
-1.042,-0.116,-0.811
-0.947,-0.086,0.375
-0.471,-0.029,0.578
-0.095,0.020,0.277
0.036,-0.007,-0.914
-0.305,-0.016,-0.848
-0.498,-0.031,-0.726
-0.564,-0.049,0.754
-0.092,0.017,1.386
0.432,0.073,1.619
0.846,0.110,0.915
0.860,0.096,-0.307
0.437,0.037,-0.667
0.035,-0.045,-0.680
-0.215,-0.040,0.711
0.113,0.015,1.224
0.501,0.057,0.513
0.475,0.056,-0.651
0.067,0.001,-1.497
-0.483,-0.070,-1.716
-0.917,-0.100,-0.737
-0.845,-0.086,0.102
-0.501,-0.032,0.724
-0.066,-0.009,-0.166
-0.104,0.013,-0.740
-0.328,-0.014,-0.843
-0.508,-0.049,-0.653
-0.552,-0.045,0.883
-0.043,-0.011,1.138
0.375,0.072,1.783
0.868,0.124,0.975
0.896,0.106,-0.152
0.517,0.052,-0.563
0.127,-0.003,-0.244
-0.005,-0.009,0.820
0.282,0.000,0.716
0.431,0.055,0.730
0.531,0.067,-0.544
0.144,0.005,-1.405
-0.410,-0.060,-1.759
-0.891,-0.129,-1.229
-1.001,-0.100,0.184
-0.570,-0.033,0.738
-0.102,0.019,0.134
-0.018,0.019,-0.653
-0.243,-0.056,-1.230
-0.595,-0.054,-0.548
-0.572,-0.075,0.486
-0.188,-0.003,1.372
0.365,0.068,1.832
0.877,0.112,0.620
0.781,0.099,-0.061
0.476,0.055,-0.390
0.165,0.003,-0.218
0.028,-0.003,0.851
0.317,0.033,0.994
0.552,0.062,0.705
0.593,0.031,-1.028
0.012,-0.007,-1.323
-0.468,-0.064,-1.899
-0.966,-0.112,-0.826
-0.905,-0.089,0.323
-0.461,-0.030,0.537
-0.105,0.021,0.283
0.033,0.035,-0.485
-0.148,-0.006,-0.920
-0.421,-0.035,-0.452
-0.426,-0.035,0.709
-0.019,0.019,1.437
0.493,0.051,1.419
0.814,0.110,0.928
0.843,0.074,-0.465
0.385,0.031,-0.554
0.047,-0.006,-0.047
0.013,-0.006,0.794
0.288,0.034,1.153
0.587,0.040,0.372
0.500,0.054,-0.684
0.076,0.009,-1.163
-0.366,-0.055,-1.743
-0.852,-0.094,-0.837
-0.838,-0.086,0.124
-0.488,-0.032,0.651
-0.084,-0.011,-0.051
-0.072,0.017,-0.598
-0.256,-0.004,-0.696
-0.409,-0.035,-0.638
-0.484,-0.038,0.881
0.001,-0.004,1.087
0.387,0.073,1.865
0.906,0.128,1.152
0.982,0.114,-0.181
0.561,0.057,-0.460
0.191,0.003,-0.313
0.012,-0.007,0.767
0.274,0.001,0.627
0.394,0.050,0.695
0.494,0.063,-0.621
0.094,-0.000,-1.437
-0.453,-0.063,-1.701
-0.897,-0.131,-1.177
-0.986,-0.097,0.250
-0.539,-0.027,0.634
-0.115,0.017,0.248
0.014,0.028,-0.587
-0.200,-0.011,-0.920
-0.454,-0.039,-0.450
-0.447,-0.074,0.576
-0.082,0.020,1.467
0.469,0.092,1.911
0.974,0.124,0.889
0.934,0.112,-0.007
0.591,0.021,-0.865
0.064,-0.005,-0.168
-0.021,-0.034,0.343
0.109,0.016,1.007
0.425,0.063,0.865
0.574,0.062,-0.744
0.101,0.006,-1.319
-0.407,-0.063,-1.842
-0.915,-0.106,-0.896
-0.901,-0.120,-0.296
-0.680,-0.052,0.526
-0.244,0.012,0.358
-0.032,0.017,-0.716
-0.274,-0.019,-0.824
-0.471,-0.073,-0.922
-0.623,-0.050,0.847
-0.096,0.024,1.454
0.457,0.077,1.748
0.908,0.122,1.119
0.970,0.113,-0.155
0.562,0.053,-0.516
0.168,0.000,-0.467
-0.050,-0.018,0.744
0.229,0.025,1.036
0.507,0.026,0.367
0.449,0.047,-0.687
0.042,0.005,-1.202
-0.402,-0.060,-1.815
-0.901,-0.102,-0.832
-0.870,-0.120,-0.127
-0.599,-0.042,0.636
-0.156,0.021,0.299
0.009,0.021,-0.722
-0.250,-0.015,-0.852
-0.463,-0.078,-0.995
-0.649,-0.053,0.776
-0.135,0.018,1.502
0.446,0.076,1.780
0.913,0.120,1.040
0.947,0.071,-0.332
0.483,0.053,-0.477
0.135,-0.027,-0.679
-0.154,-0.021,0.771
0.174,0.035,1.210
0.539,0.064,0.777
0.616,0.068,-0.580
0.181,-0.022,-1.634
-0.470,-0.062,-1.735
-0.915,-0.093,-0.749
-0.845,-0.087,0.167
-0.478,-0.029,0.691
-0.063,-0.006,-0.012
-0.045,0.022,-0.610
-0.246,-0.039,-1.271
-0.608,-0.053,-0.606
-0.598,-0.037,1.005
-0.023,0.020,1.303
0.448,0.079,1.794
0.916,0.086,0.613
0.797,0.097,-0.114
0.466,0.057,-0.414
0.151,-0.001,-0.295
-0.008,-0.003,0.850
0.294,0.031,0.938
0.518,0.062,0.766
0.597,0.023,-0.919
0.051,0.000,-1.303
-0.434,-0.087,-2.135
-1.032,-0.116,-0.800
-0.936,-0.090,0.387
-0.460,-0.029,0.571
-0.089,0.019,0.345
0.063,0.040,-0.396
-0.097,0.002,-0.871
-0.372,-0.030,-0.516
-0.416,-0.032,0.791
0.016,0.022,1.429
0.514,0.054,1.325
0.793,0.105,0.910
0.827,0.110,0.024
0.534,0.052,-0.596
0.126,-0.001,-0.182
0.016,-0.008,0.729
0.240,0.033,1.074
0.529,0.069,0.644
0.570,0.059,-0.601
0.148,0.012,-1.158
-0.320,-0.050,-1.763
-0.830,-0.095,-0.887
-0.844,-0.116,-0.133
-0.585,-0.040,0.467
-0.208,-0.019,-0.169
-0.197,-0.004,-0.664
-0.360,-0.022,-0.776
-0.506,-0.048,-0.718
-0.574,-0.049,0.888
-0.056,-0.008,1.051
0.338,0.067,1.806
0.854,0.123,1.196
0.966,0.114,-0.139
0.565,0.057,-0.441
0.200,0.004,-0.346
0.005,-0.009,0.743
0.261,-0.001,0.568
0.365,0.045,0.756
0.497,0.062,-0.547
0.120,0.003,-1.340
-0.401,-0.061,-1.683
-0.859,-0.100,-1.131
-0.939,-0.100,0.251
-0.508,-0.033,0.704
-0.075,0.021,0.238
0.036,0.024,-0.653
-0.212,-0.043,-1.248
-0.581,-0.053,-0.716
-0.623,-0.081,0.504
-0.212,-0.006,1.382
0.354,0.069,1.851
0.877,0.112,0.890
0.871,0.102,-0.100
0.514,0.021,-0.867
0.042,-0.013,-0.232
-0.055,-0.003,0.991
0.314,0.033,0.963
0.541,0.067,0.884
0.652,0.066,-0.751
0.147,0.006,-1.342
-0.389,-0.087,-2.156
-1.016,-0.113,-0.998
-0.997,-0.093,0.214
-0.560,-0.042,0.423
-0.205,0.008,0.312
-0.025,-0.013,-0.979
-0.363,-0.025,-0.819
-0.522,-0.039,-0.560
-0.527,-0.045,0.746
-0.071,0.016,1.433
0.461,0.077,1.735
0.907,0.118,1.098
0.964,0.079,-0.369
0.480,0.051,-0.446
0.146,0.012,-0.135
0.048,-0.002,0.756
0.297,0.035,1.135
0.586,0.038,0.463
0.534,0.059,-0.636
0.115,0.014,-1.141
-0.333,-0.052,-1.785
-0.847,-0.094,-0.901
-0.856,-0.090,0.040
-0.530,-0.039,0.585
-0.133,-0.013,-0.228
-0.167,0.004,-0.713
-0.357,-0.021,-0.878
-0.540,-0.053,-0.783
-0.618,-0.054,0.819
-0.107,-0.018,0.976
0.279,0.060,1.807
0.817,0.116,1.148
0.924,0.108,-0.132
0.541,0.055,-0.492
0.167,-0.002,-0.297
0.002,-0.007,0.831
0.292,-0.001,0.751
0.448,0.058,0.880
0.594,0.078,-0.500
0.201,0.012,-1.253
-0.318,-0.046,-1.418
-0.709,-0.112,-1.200
-0.875,-0.085,0.232
-0.477,-0.024,0.445
-0.136,0.012,0.269
0.008,0.031,-0.412
-0.142,-0.002,-0.967
-0.435,-0.038,-0.698
-0.523,-0.079,0.338
-0.216,0.002,1.293
0.322,0.073,1.797
0.841,0.110,1.033
0.900,0.111,0.057
0.592,0.058,-0.528
0.187,0.003,-0.231
0.034,-0.033,0.398
0.159,0.020,0.927
0.426,0.025,0.375
0.391,0.039,-0.596
0.036,0.006,-1.093
-0.368,-0.055,-1.779
